run_id,run_dir,gas_cost,train_seed,volatility,reward_kind,inventory_phi,tau,decision_stride,eval_seed,n_eval,agent,mean_pnl,std_pnl,median_pnl,p5_pnl,p95_pnl,cvar5_pnl,cvar1_pnl,skew_pnl,kurt_pnl,profitable_frac,p_ttest,p_wilcoxon,mean_utility,mean_spread,spread_std_within,spread_std_between,mean_center,center_std_within,center_std_between,deploy_mean_center,deploy_center_std_within,deploy_center_std_between,deploys_per_ep,rebalances_per_ep,rebalance_rate_pct,decisions_per_ep,attrib_fees,attrib_il,attrib_gas,attrib_hodl,baseline_source_run
36160714_1,GAS_COST=2/SEED=12/36160714_1,2.0,12,0.01,inventory,50,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
36160714_1,GAS_COST=2/SEED=12/36160714_1,2.0,12,0.01,inventory,50,15,100,1005,1000,CDM,24.5565655138763,11.799920771427688,25.234650818770774,4.106808310302426,42.86796881336147,-2.427336274027143,-12.350241369351636,-0.3892137752724571,0.30982541411917364,0.973,0.0,1.3482951593962087e-162,24.5565655138763,29.914421,1.530331100545373,0.046296563144578966,0.10117349999999999,13.44940963671174,4.306702486490998,-1.9906157346738227,4.910211059961963,0.644396240959442,8.577,7.577,0.7577,1000,50.60152991375624,10.665572111111327,15.154,-0.22539228876861264,36073252_24
36160714_2,GAS_COST=2/SEED=12/36160714_2,2.0,12,0.02,inventory,0,15,100,1005,1000,DeployNarrow,6.477607686199505,17.950551852566374,7.581377161501109,-23.96664213352248,34.81409255433276,-35.36628440504408,-50.708465953253054,-0.29864590423878545,0.9643093515796797,0.73,2.0575071009793284e-28,4.557474664873838e-33,6.477607686199505,2.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,14.95097553137955,8.066962979097362,0.0,-0.406404866082683,36073252_26
36160714_2,GAS_COST=2/SEED=12/36160714_2,2.0,12,0.02,inventory,0,15,100,1005,1000,DeployWide,4.09478718770963,16.271817552955877,6.268138593964352,-24.95742360716701,27.8048911655416,-36.48392899469141,-51.603535519010464,-0.7388667337633585,0.9833922200896059,0.689,4.873609609898465e-15,1.7472770175243966e-21,4.09478718770963,30.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.223730533503973,7.687185265063061,0.0,-0.4417580807312825,36073252_26
36160714_2,GAS_COST=2/SEED=12/36160714_2,2.0,12,0.02,inventory,0,15,100,1005,1000,ArrivalRebalance,7.9542108106550735,20.468076960484634,8.04554329460376,-25.91876936542635,41.71659917191731,-39.10763501601193,-59.241280621473,-0.28426781920580285,0.7413585847173905,0.672,2.1329464550171011e-32,1.6586785104452489e-34,7.9542108106550735,2.0,0.0,0.0,0.6782760000000001,39.306576008267555,16.047503532195407,0.0,0.0,0.0,6.806,5.806,0.5806,1000,40.69666078599231,20.822017744512873,11.612,-0.3084322308243573,36073252_26
36160714_2,GAS_COST=2/SEED=12/36160714_2,2.0,12,0.02,inventory,0,15,100,1005,1000,CDM,-39.33079240042577,50.64273073289341,-26.15777584032037,-135.39859009041567,13.729645117584532,-191.29110076161808,-281.4110959807993,-1.9828179189535695,6.100684951856943,0.176,1.6901169318502788e-104,5.930358451732921e-119,-39.33079240042577,29.533332,3.251946265746878,0.49245512666231855,0.110292,14.773391864330144,4.419248094895329,-2.876108921926836,5.288100168901639,1.8604629990144108,29.551,28.551,2.8550999999999997,1000,53.766239694272095,35.51913915333303,57.102,-0.4758929413648286,36073252_26
36160714_3,GAS_COST=2/SEED=12/36160714_3,2.0,12,0.02,inventory,50,15,100,1005,1000,DeployNarrow,6.477607686199505,17.950551852566374,7.581377161501109,-23.96664213352248,34.81409255433276,-35.36628440504408,-50.708465953253054,-0.29864590423878545,0.9643093515796797,0.73,2.0575071009793284e-28,4.557474664873838e-33,6.477607686199505,2.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,14.95097553137955,8.066962979097362,0.0,-0.406404866082683,36073252_26
36160714_3,GAS_COST=2/SEED=12/36160714_3,2.0,12,0.02,inventory,50,15,100,1005,1000,DeployWide,4.09478718770963,16.271817552955877,6.268138593964352,-24.95742360716701,27.8048911655416,-36.48392899469141,-51.603535519010464,-0.7388667337633585,0.9833922200896059,0.689,4.873609609898465e-15,1.7472770175243966e-21,4.09478718770963,30.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.223730533503973,7.687185265063061,0.0,-0.4417580807312825,36073252_26
36160714_3,GAS_COST=2/SEED=12/36160714_3,2.0,12,0.02,inventory,50,15,100,1005,1000,ArrivalRebalance,7.9542108106550735,20.468076960484634,8.04554329460376,-25.91876936542635,41.71659917191731,-39.10763501601193,-59.241280621473,-0.28426781920580285,0.7413585847173905,0.672,2.1329464550171011e-32,1.6586785104452489e-34,7.9542108106550735,2.0,0.0,0.0,0.6782760000000001,39.306576008267555,16.047503532195407,0.0,0.0,0.0,6.806,5.806,0.5806,1000,40.69666078599231,20.822017744512873,11.612,-0.3084322308243573,36073252_26
36160714_3,GAS_COST=2/SEED=12/36160714_3,2.0,12,0.02,inventory,50,15,100,1005,1000,CDM,-39.33079240042577,50.64273073289341,-26.15777584032037,-135.39859009041567,13.729645117584532,-191.29110076161808,-281.4110959807993,-1.9828179189535695,6.100684951856943,0.176,1.6901169318502788e-104,5.930358451732921e-119,-39.33079240042577,29.533332,3.251946265746878,0.49245512666231855,0.110292,14.773391864330144,4.419248094895329,-2.876108921926836,5.288100168901639,1.8604629990144108,29.551,28.551,2.8550999999999997,1000,53.766239694272095,35.51913915333303,57.102,-0.4758929413648286,36073252_26
36160714_4,GAS_COST=2/SEED=12/36160714_4,2.0,12,0.03,inventory,0,15,100,1005,1000,DeployNarrow,0.0964713179157136,21.608472923836356,4.591528776128712,-39.48090507159393,30.516724477229925,-56.168761744772,-77.51757365376551,-0.9939289254221594,1.4110702917728162,0.639,0.8878117262763568,0.0004431826460404742,0.0964713179157136,2.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.694181874704732,11.98994608484544,0.0,-0.60776447194358,36073252_28
36160714_4,GAS_COST=2/SEED=12/36160714_4,2.0,12,0.03,inventory,0,15,100,1005,1000,DeployWide,-2.1249120924062783,20.711410886736758,3.508260511740332,-40.699911794290735,23.251087766135786,-57.32995524756137,-78.77373364024155,-1.2065330299070676,1.5971025947457242,0.622,0.0012230019249894906,0.29595422476571565,-2.1249120924062783,30.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,10.120122894412997,11.58370050935898,0.0,-0.6613344774602958,36073252_28
36160714_4,GAS_COST=2/SEED=12/36160714_4,2.0,12,0.03,inventory,0,15,100,1005,1000,ArrivalRebalance,-10.637955146642154,26.119650471557517,-6.951198806330183,-54.48687365750829,26.982942469402392,-76.86715457142787,-109.57899863637826,-0.818489455241239,1.6695173594505563,0.367,3.3899341038360466e-35,7.734396534428271e-30,-10.637955146642154,2.0,0.0,0.0,1.0552480000000002,46.16844849656831,21.107091236418533,0.0,0.0,0.0,7.0,6.0,0.6,1000,34.96805478287428,32.5546964405458,12.0,-1.0513134889706421,36073252_28
36160714_4,GAS_COST=2/SEED=12/36160714_4,2.0,12,0.03,inventory,0,15,100,1005,1000,CDM,-3.341656629503986,20.250305824244503,0.0,-41.70806257779816,22.65908810637193,-57.04780737247353,-77.99773849329829,-1.0443350840906989,1.7042676560015781,0.462,2.2257865805073595e-07,0.007270418425179352,-3.341656629503986,1.0006959999999998,0.02199844503595652,0.004438421340972474,-8.544493999999998,96.9485334698569,150.83700636342516,-14.384,0.16404877323527906,0.7397368901620812,1.048,0.048,0.0048,1000,8.652451791979411,11.896580876162732,0.096,-0.0015275453206637243,36073252_28
36160714_5,GAS_COST=2/SEED=12/36160714_5,2.0,12,0.03,inventory,50,15,100,1005,1000,DeployNarrow,0.0964713179157136,21.608472923836356,4.591528776128712,-39.48090507159393,30.516724477229925,-56.168761744772,-77.51757365376551,-0.9939289254221594,1.4110702917728162,0.639,0.8878117262763568,0.0004431826460404742,0.0964713179157136,2.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.694181874704732,11.98994608484544,0.0,-0.60776447194358,36073252_28
36160714_5,GAS_COST=2/SEED=12/36160714_5,2.0,12,0.03,inventory,50,15,100,1005,1000,DeployWide,-2.1249120924062783,20.711410886736758,3.508260511740332,-40.699911794290735,23.251087766135786,-57.32995524756137,-78.77373364024155,-1.2065330299070676,1.5971025947457242,0.622,0.0012230019249894906,0.29595422476571565,-2.1249120924062783,30.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,10.120122894412997,11.58370050935898,0.0,-0.6613344774602958,36073252_28
36160714_5,GAS_COST=2/SEED=12/36160714_5,2.0,12,0.03,inventory,50,15,100,1005,1000,ArrivalRebalance,-10.637955146642154,26.119650471557517,-6.951198806330183,-54.48687365750829,26.982942469402392,-76.86715457142787,-109.57899863637826,-0.818489455241239,1.6695173594505563,0.367,3.3899341038360466e-35,7.734396534428271e-30,-10.637955146642154,2.0,0.0,0.0,1.0552480000000002,46.16844849656831,21.107091236418533,0.0,0.0,0.0,7.0,6.0,0.6,1000,34.96805478287428,32.5546964405458,12.0,-1.0513134889706421,36073252_28
36160714_5,GAS_COST=2/SEED=12/36160714_5,2.0,12,0.03,inventory,50,15,100,1005,1000,CDM,-3.341656629503986,20.250305824244503,0.0,-41.70806257779816,22.65908810637193,-57.04780737247353,-77.99773849329829,-1.0443350840906989,1.7042676560015781,0.462,2.2257865805073595e-07,0.007270418425179352,-3.341656629503986,1.0006959999999998,0.02199844503595652,0.004438421340972474,-8.544493999999998,96.9485334698569,150.83700636342516,-14.384,0.16404877323527906,0.7397368901620812,1.048,0.048,0.0048,1000,8.652451791979411,11.896580876162732,0.096,-0.0015275453206637243,36073252_28
36160714_10,GAS_COST=2/SEED=14/36160714_10,2.0,14,0.03,inventory,0,15,100,1005,1000,DeployNarrow,0.0964713179157136,21.608472923836356,4.591528776128712,-39.48090507159393,30.516724477229925,-56.168761744772,-77.51757365376551,-0.9939289254221594,1.4110702917728162,0.639,0.8878117262763568,0.0004431826460404742,0.0964713179157136,2.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.694181874704732,11.98994608484544,0.0,-0.60776447194358,36073252_28
36160714_10,GAS_COST=2/SEED=14/36160714_10,2.0,14,0.03,inventory,0,15,100,1005,1000,DeployWide,-2.1249120924062783,20.711410886736758,3.508260511740332,-40.699911794290735,23.251087766135786,-57.32995524756137,-78.77373364024155,-1.2065330299070676,1.5971025947457242,0.622,0.0012230019249894906,0.29595422476571565,-2.1249120924062783,30.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,10.120122894412997,11.58370050935898,0.0,-0.6613344774602958,36073252_28
36160714_10,GAS_COST=2/SEED=14/36160714_10,2.0,14,0.03,inventory,0,15,100,1005,1000,ArrivalRebalance,-10.637955146642154,26.119650471557517,-6.951198806330183,-54.48687365750829,26.982942469402392,-76.86715457142787,-109.57899863637826,-0.818489455241239,1.6695173594505563,0.367,3.3899341038360466e-35,7.734396534428271e-30,-10.637955146642154,2.0,0.0,0.0,1.0552480000000002,46.16844849656831,21.107091236418533,0.0,0.0,0.0,7.0,6.0,0.6,1000,34.96805478287428,32.5546964405458,12.0,-1.0513134889706421,36073252_28
36160714_10,GAS_COST=2/SEED=14/36160714_10,2.0,14,0.03,inventory,0,15,100,1005,1000,CDM,-3.341656629503986,20.250305824244503,0.0,-41.70806257779816,22.65908810637193,-57.04780737247353,-77.99773849329829,-1.0443350840906989,1.7042676560015781,0.462,2.2257865805073595e-07,0.007270418425179352,-3.341656629503986,1.0006959999999998,0.02199844503595652,0.004438421340972474,-8.544493999999998,96.9485334698569,150.83700636342516,-14.384,0.16404877323527906,0.7397368901620812,1.048,0.048,0.0048,1000,8.652451791979411,11.896580876162732,0.096,-0.0015275453206637243,36073252_28
36160714_11,GAS_COST=2/SEED=14/36160714_11,2.0,14,0.03,inventory,50,15,100,1005,1000,DeployNarrow,0.0964713179157136,21.608472923836356,4.591528776128712,-39.48090507159393,30.516724477229925,-56.168761744772,-77.51757365376551,-0.9939289254221594,1.4110702917728162,0.639,0.8878117262763568,0.0004431826460404742,0.0964713179157136,2.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.694181874704732,11.98994608484544,0.0,-0.60776447194358,36073252_28
36160714_11,GAS_COST=2/SEED=14/36160714_11,2.0,14,0.03,inventory,50,15,100,1005,1000,DeployWide,-2.1249120924062783,20.711410886736758,3.508260511740332,-40.699911794290735,23.251087766135786,-57.32995524756137,-78.77373364024155,-1.2065330299070676,1.5971025947457242,0.622,0.0012230019249894906,0.29595422476571565,-2.1249120924062783,30.0,0.0,0.0,6.296102000000001,96.94789970336959,150.87963598766268,0.0,0.0,0.0,1.0,0.0,0.0,1000,10.120122894412997,11.58370050935898,0.0,-0.6613344774602958,36073252_28
36160714_11,GAS_COST=2/SEED=14/36160714_11,2.0,14,0.03,inventory,50,15,100,1005,1000,ArrivalRebalance,-10.637955146642154,26.119650471557517,-6.951198806330183,-54.48687365750829,26.982942469402392,-76.86715457142787,-109.57899863637826,-0.818489455241239,1.6695173594505563,0.367,3.3899341038360466e-35,7.734396534428271e-30,-10.637955146642154,2.0,0.0,0.0,1.0552480000000002,46.16844849656831,21.107091236418533,0.0,0.0,0.0,7.0,6.0,0.6,1000,34.96805478287428,32.5546964405458,12.0,-1.0513134889706421,36073252_28
36160714_11,GAS_COST=2/SEED=14/36160714_11,2.0,14,0.03,inventory,50,15,100,1005,1000,CDM,-3.341656629503986,20.250305824244503,0.0,-41.70806257779816,22.65908810637193,-57.04780737247353,-77.99773849329829,-1.0443350840906989,1.7042676560015781,0.462,2.2257865805073595e-07,0.007270418425179352,-3.341656629503986,1.0006959999999998,0.02199844503595652,0.004438421340972474,-8.544493999999998,96.9485334698569,150.83700636342516,-14.384,0.16404877323527906,0.7397368901620812,1.048,0.048,0.0048,1000,8.652451791979411,11.896580876162732,0.096,-0.0015275453206637243,36073252_28
36160714_6,GAS_COST=2/SEED=14/36160714_6,2.0,14,0.01,inventory,0,15,100,1005,1000,DeployNarrow,15.853083515013815,16.956191085381878,13.602949112645433,-8.712122030260673,46.928570278263656,-14.51668028381976,-24.147723319955094,0.5902063636490774,0.6281835443937513,0.853,2.0179327643643057e-138,1.312957613589948e-118,15.853083515013815,2.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,20.097888987877507,4.040975917870004,0.0,-0.2038295549936895,36073252_24
36160714_6,GAS_COST=2/SEED=14/36160714_6,2.0,14,0.01,inventory,0,15,100,1005,1000,DeployWide,12.778933753980283,13.919367309882404,11.961434284768302,-9.371417503759556,37.770858544332846,-15.105149504433719,-23.347849320742046,0.1579411047030017,0.039718924975780556,0.838,9.102629756367264e-135,4.893484319113367e-110,12.778933753980283,30.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,16.685245762715283,3.6849859328057866,0.0,-0.22132607592921472,36073252_24
36160714_6,GAS_COST=2/SEED=14/36160714_6,2.0,14,0.01,inventory,0,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
36160714_6,GAS_COST=2/SEED=14/36160714_6,2.0,14,0.01,inventory,0,15,100,1005,1000,CDM,24.5565655138763,11.799920771427688,25.234650818770774,4.106808310302426,42.86796881336147,-2.427336274027143,-12.350241369351636,-0.3892137752724571,0.30982541411917364,0.973,0.0,1.3482951593962087e-162,24.5565655138763,29.914421,1.530331100545373,0.046296563144578966,0.10117349999999999,13.44940963671174,4.306702486490998,-1.9906157346738227,4.910211059961963,0.644396240959442,8.577,7.577,0.7577,1000,50.60152991375624,10.665572111111327,15.154,-0.22539228876861264,36073252_24
36160714_7,GAS_COST=2/SEED=14/36160714_7,2.0,14,0.01,inventory,50,15,100,1005,1000,DeployNarrow,15.853083515013815,16.956191085381878,13.602949112645433,-8.712122030260673,46.928570278263656,-14.51668028381976,-24.147723319955094,0.5902063636490774,0.6281835443937513,0.853,2.0179327643643057e-138,1.312957613589948e-118,15.853083515013815,2.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,20.097888987877507,4.040975917870004,0.0,-0.2038295549936895,36073252_24
36160714_7,GAS_COST=2/SEED=14/36160714_7,2.0,14,0.01,inventory,50,15,100,1005,1000,DeployWide,12.778933753980283,13.919367309882404,11.961434284768302,-9.371417503759556,37.770858544332846,-15.105149504433719,-23.347849320742046,0.1579411047030017,0.039718924975780556,0.838,9.102629756367264e-135,4.893484319113367e-110,12.778933753980283,30.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,16.685245762715283,3.6849859328057866,0.0,-0.22132607592921472,36073252_24
36160714_7,GAS_COST=2/SEED=14/36160714_7,2.0,14,0.01,inventory,50,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
36160714_7,GAS_COST=2/SEED=14/36160714_7,2.0,14,0.01,inventory,50,15,100,1005,1000,CDM,24.5565655138763,11.799920771427688,25.234650818770774,4.106808310302426,42.86796881336147,-2.427336274027143,-12.350241369351636,-0.3892137752724571,0.30982541411917364,0.973,0.0,1.3482951593962087e-162,24.5565655138763,29.914421,1.530331100545373,0.046296563144578966,0.10117349999999999,13.44940963671174,4.306702486490998,-1.9906157346738227,4.910211059961963,0.644396240959442,8.577,7.577,0.7577,1000,50.60152991375624,10.665572111111327,15.154,-0.22539228876861264,36073252_24
36160714_8,GAS_COST=2/SEED=14/36160714_8,2.0,14,0.02,inventory,0,15,100,1005,1000,DeployNarrow,6.477607686199505,17.950551852566374,7.581377161501109,-23.96664213352248,34.81409255433276,-35.36628440504408,-50.708465953253054,-0.29864590423878545,0.9643093515796797,0.73,2.0575071009793284e-28,4.557474664873838e-33,6.477607686199505,2.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,14.95097553137955,8.066962979097362,0.0,-0.406404866082683,36073252_26
36160714_8,GAS_COST=2/SEED=14/36160714_8,2.0,14,0.02,inventory,0,15,100,1005,1000,DeployWide,4.09478718770963,16.271817552955877,6.268138593964352,-24.95742360716701,27.8048911655416,-36.48392899469141,-51.603535519010464,-0.7388667337633585,0.9833922200896059,0.689,4.873609609898465e-15,1.7472770175243966e-21,4.09478718770963,30.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.223730533503973,7.687185265063061,0.0,-0.4417580807312825,36073252_26
36160714_8,GAS_COST=2/SEED=14/36160714_8,2.0,14,0.02,inventory,0,15,100,1005,1000,ArrivalRebalance,7.9542108106550735,20.468076960484634,8.04554329460376,-25.91876936542635,41.71659917191731,-39.10763501601193,-59.241280621473,-0.28426781920580285,0.7413585847173905,0.672,2.1329464550171011e-32,1.6586785104452489e-34,7.9542108106550735,2.0,0.0,0.0,0.6782760000000001,39.306576008267555,16.047503532195407,0.0,0.0,0.0,6.806,5.806,0.5806,1000,40.69666078599231,20.822017744512873,11.612,-0.3084322308243573,36073252_26
36160714_8,GAS_COST=2/SEED=14/36160714_8,2.0,14,0.02,inventory,0,15,100,1005,1000,CDM,-39.33079240042577,50.64273073289341,-26.15777584032037,-135.39859009041567,13.729645117584532,-191.29110076161808,-281.4110959807993,-1.9828179189535695,6.100684951856943,0.176,1.6901169318502788e-104,5.930358451732921e-119,-39.33079240042577,29.533332,3.251946265746878,0.49245512666231855,0.110292,14.773391864330144,4.419248094895329,-2.876108921926836,5.288100168901639,1.8604629990144108,29.551,28.551,2.8550999999999997,1000,53.766239694272095,35.51913915333303,57.102,-0.4758929413648286,36073252_26
36160714_9,GAS_COST=2/SEED=14/36160714_9,2.0,14,0.02,inventory,50,15,100,1005,1000,DeployNarrow,6.477607686199505,17.950551852566374,7.581377161501109,-23.96664213352248,34.81409255433276,-35.36628440504408,-50.708465953253054,-0.29864590423878545,0.9643093515796797,0.73,2.0575071009793284e-28,4.557474664873838e-33,6.477607686199505,2.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,14.95097553137955,8.066962979097362,0.0,-0.406404866082683,36073252_26
36160714_9,GAS_COST=2/SEED=14/36160714_9,2.0,14,0.02,inventory,50,15,100,1005,1000,DeployWide,4.09478718770963,16.271817552955877,6.268138593964352,-24.95742360716701,27.8048911655416,-36.48392899469141,-51.603535519010464,-0.7388667337633585,0.9833922200896059,0.689,4.873609609898465e-15,1.7472770175243966e-21,4.09478718770963,30.0,0.0,0.0,4.403665000000001,69.87534397238362,108.28602515580104,0.0,0.0,0.0,1.0,0.0,0.0,1000,12.223730533503973,7.687185265063061,0.0,-0.4417580807312825,36073252_26
36160714_9,GAS_COST=2/SEED=14/36160714_9,2.0,14,0.02,inventory,50,15,100,1005,1000,ArrivalRebalance,7.9542108106550735,20.468076960484634,8.04554329460376,-25.91876936542635,41.71659917191731,-39.10763501601193,-59.241280621473,-0.28426781920580285,0.7413585847173905,0.672,2.1329464550171011e-32,1.6586785104452489e-34,7.9542108106550735,2.0,0.0,0.0,0.6782760000000001,39.306576008267555,16.047503532195407,0.0,0.0,0.0,6.806,5.806,0.5806,1000,40.69666078599231,20.822017744512873,11.612,-0.3084322308243573,36073252_26
36160714_9,GAS_COST=2/SEED=14/36160714_9,2.0,14,0.02,inventory,50,15,100,1005,1000,CDM,-39.33079240042577,50.64273073289341,-26.15777584032037,-135.39859009041567,13.729645117584532,-191.29110076161808,-281.4110959807993,-1.9828179189535695,6.100684951856943,0.176,1.6901169318502788e-104,5.930358451732921e-119,-39.33079240042577,29.533332,3.251946265746878,0.49245512666231855,0.110292,14.773391864330144,4.419248094895329,-2.876108921926836,5.288100168901639,1.8604629990144108,29.551,28.551,2.8550999999999997,1000,53.766239694272095,35.51913915333303,57.102,-0.4758929413648286,36073252_26
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,DeployNarrow,15.853083515013815,16.956191085381878,13.602949112645433,-8.712122030260673,46.928570278263656,-14.51668028381976,-24.147723319955094,0.5902063636490774,0.6281835443937513,0.853,2.0179327643643057e-138,1.312957613589948e-118,15.853083515013815,2.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,20.097888987877507,4.040975917870004,0.0,-0.2038295549936895,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,DeployWide,12.778933753980283,13.919367309882404,11.961434284768302,-9.371417503759556,37.770858544332846,-15.105149504433719,-23.347849320742046,0.1579411047030017,0.039718924975780556,0.838,9.102629756367264e-135,4.893484319113367e-110,12.778933753980283,30.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,16.685245762715283,3.6849859328057866,0.0,-0.22132607592921472,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
36160714_12,GAS_COST=2/SEED=16/36160714_12,2.0,16,0.01,inventory,0,15,100,1005,1000,CDM,24.5565655138763,11.799920771427688,25.234650818770774,4.106808310302426,42.86796881336147,-2.427336274027143,-12.350241369351636,-0.3892137752724571,0.30982541411917364,0.973,0.0,1.3482951593962087e-162,24.5565655138763,29.914421,1.530331100545373,0.046296563144578966,0.10117349999999999,13.44940963671174,4.306702486490998,-1.9906157346738227,4.910211059961963,0.644396240959442,8.577,7.577,0.7577,1000,50.60152991375624,10.665572111111327,15.154,-0.22539228876861264,36073252_24
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,DeployNarrow,15.853083515013815,16.956191085381878,13.602949112645433,-8.712122030260673,46.928570278263656,-14.51668028381976,-24.147723319955094,0.5902063636490774,0.6281835443937513,0.853,2.0179327643643057e-138,1.312957613589948e-118,15.853083515013815,2.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,20.097888987877507,4.040975917870004,0.0,-0.2038295549936895,36073252_24
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,DeployWide,12.778933753980283,13.919367309882404,11.961434284768302,-9.371417503759556,37.770858544332846,-15.105149504433719,-23.347849320742046,0.1579411047030017,0.039718924975780556,0.838,9.102629756367264e-135,4.893484319113367e-110,12.778933753980283,30.0,0.0,0.0,2.1089620000000004,36.82742706653936,56.63103662111931,0.0,0.0,0.0,1.0,0.0,0.0,1000,16.685245762715283,3.6849859328057866,0.0,-0.22132607592921472,36073252_24
36160714_13,GAS_COST=2/SEED=16/36160714_13,2.0,16,0.01,inventory,50,15,100,1005,1000,ArrivalRebalance,30.609372960446052,19.342621726104387,29.37027858997544,1.2689570261408507,66.0968112349984,-4.679519311254573,-13.464000839451945,0.500384365938578,0.4679963186620779,0.956,2.8145562623109036e-274,3.3007513620210018e-161,30.609372960446052,2.0,0.0,0.0,0.21988900000000006,25.84853499101164,10.696880282992748,0.0,0.0,0.0,5.51,4.51,0.451,1000,48.96146689415994,8.918276222902811,9.02,-0.4138177108110725,36073252_24
